Balochistan,Khuzdar,OSW-150,2293,Available
Balochistan,Sibi,FIH-384,1774,Available
Punjab,Lahore,OEC-701,4177,Available
Sindh,Mirpur Khas,XRR-453,4078,Available
Balochistan,Gwadar,CVA-998,4867,Available
Sindh,Sukkur,QTG-505,4554,Available
Punjab,Multan,LFQ-826,4072,Available
Balochistan,Khuzdar,EDH-407,4757,Available
Punjab,Lahore,TYG-865,1246,Available
Punjab,Rawalpindi,VDY-578,3384,Available
KPK,Kohat,UKZ-296,2004,Available
Sindh,Sukkur,IRH-499,2818,Available
Sindh,Karachi,WHF-653,2031,Available
Punjab,Gujranwala,AAI-417,2292,Available
Balochistan,Turbat,KIP-143,4254,Available
Punjab,Gujranwala,VUK-260,4691,Available
Punjab,Multan,CWN-556,2149,Available
Punjab,Rawalpindi,ZYO-998,4694,Available
Sindh,Sukkur,SAW-611,1974,Available
Balochistan,Gwadar,ARD-177,2554,Available
Sindh,Karachi,JYQ-647,3585,Available
Balochistan,Quetta,NFJ-987,1279,Available
KPK,Peshawar,GVF-476,1147,Available
Balochistan,Gwadar,SLC-630,2558,Available
Sindh,Larkana,JPG-489,3390,Available
KPK,Peshawar,UXU-584,4953,Available
KPK,Abbottabad,XPN-649,1668,Available
Sindh,Karachi,SKR-542,4960,Available
Balochistan,Turbat,ECR-730,3955,Available
Punjab,Multan,LCS-865,3104,Available
Sindh,Karachi,PZP-353,3594,Available
Sindh,Mirpur Khas,WWG-302,1636,Available
Balochistan,Sibi,JLG-271,3329,Available
Punjab,Multan,DSQ-676,4817,Available
Punjab,Lahore,CFT-832,3871,Available
Sindh,Hyderabad,MVH-527,4421,Available
Sindh,Mirpur Khas,RWI-436,1759,Available
KPK,Mardan,CTO-365,4087,Available
Punjab,Multan,VFK-305,4916,Available
Punjab,Lahore,UAM-879,3516,Available
Punjab,Lahore,NYE-535,1873,Available
Punjab,Lahore,WTG-908,3707,Available
Sindh,Sukkur,YSW-396,4583,Available
Punjab,Lahore,USJ-116,4736,Available
Punjab,Lahore,AIR-617,1125,Available
Punjab,Lahore,OII-399,4029,Available
Balochistan,Khuzdar,WTY-580,1128,Available
Punjab,Faisalabad,GJY-127,1887,Available
Punjab,Faisalabad,GTC-234,2141,Available
KPK,Mardan,TYL-538,3307,Available
Punjab,Faisalabad,EKK-671,1175,Available
KPK,Peshawar,MLS-694,1890,Available
Punjab,Gujranwala,NQT-173,3946,Available
Balochistan,Quetta,CFO-389,3139,Available
Balochistan,Gwadar,AZY-299,1510,Available
Balochistan,Khuzdar,JGM-210,1453,Available
Punjab,Multan,NOF-138,3136,Available
Punjab,Rawalpindi,SRK-873,1818,Available
KPK,Swat,KZH-935,2520,Available
KPK,Abbottabad,CTT-228,1940,Available
Punjab,Rawalpindi,FFW-390,1006,Available
KPK,Peshawar,QTD-622,3167,Available
Punjab,Lahore,OJZ-754,1540,Available
KPK,Peshawar,EUJ-874,1608,Available
Punjab,Multan,KSE-964,1422,Available
Balochistan,Sibi,MTR-774,1375,Available
Punjab,Lahore,GVD-778,3957,Available
Sindh,Hyderabad,ECS-687,1747,Available
Balochistan,Gwadar,QJZ-804,2163,Available
Punjab,Multan,MJT-902,1752,Available
KPK,Kohat,XZI-840,2716,Available
KPK,Kohat,WXL-356,3309,Available
Punjab,Lahore,HHV-927,4449,Available
KPK,Kohat,QPN-662,1539,Available
Balochistan,Turbat,LDP-943,1572,Available
KPK,Mardan,GQN-438,3550,Available
KPK,Abbottabad,RGU-218,1586,Available
Punjab,Faisalabad,UZJ-500,2820,Available
Sindh,Karachi,KBS-304,2920,Available
Punjab,Gujranwala,XXC-284,3127,Available
KPK,Peshawar,MVH-791,4349,Available
KPK,Peshawar,NNK-283,2374,Available
Punjab,Rawalpindi,INB-863,3458,Available
Punjab,Lahore,TZE-384,3798,Available
Punjab,Rawalpindi,QCM-734,1398,Available
KPK,Abbottabad,ULA-572,3905,Available
KPK,Mardan,HNA-315,2209,Available
Sindh,Hyderabad,GRI-339,2883,Available
KPK,Kohat,FKC-829,3969,Available
Punjab,Faisalabad,BCO-662,3137,Available
Punjab,Lahore,GNC-463,1478,Available
KPK,Kohat,MSN-508,3343,Available
Punjab,Lahore,UJD-732,3268,Available
Punjab,Lahore,VJO-373,4107,Available
Balochistan,Khuzdar,FZM-591,1512,Available
Balochistan,Khuzdar,OQB-178,4420,Available
KPK,Peshawar,NFD-783,4608,Available
Balochistan,Gwadar,JXJ-883,4550,Available
Punjab,Lahore,MFY-177,1528,Available
Punjab,Lahore,HMV-640,1899,Available
Balochistan,Khuzdar,FTL-855,1632,Available
Punjab,Gujranwala,CWL-935,2628,Available
Punjab,Lahore,NGK-209,1272,Available
Punjab,Lahore,DHA-152,1371,Available
Punjab,Lahore,ZCB-683,2940,Available
KPK,Mardan,UAZ-941,2267,Available
Punjab,Rawalpindi,HML-848,1724,Available
Balochistan,Sibi,YPK-524,3947,Available
Balochistan,Khuzdar,DRU-536,2438,Available
Sindh,Larkana,PIH-781,2130,Available
Punjab,Lahore,YHJ-316,1876,Available
Punjab,Lahore,ALS-920,4425,Available
Balochistan,Gwadar,RKS-375,3527,Available
Punjab,Lahore,DOP-615,3893,Available
Punjab,Lahore,LBR-703,3629,Available
Balochistan,Quetta,RDX-410,3819,Available
KPK,Swat,XCD-761,3413,Available
Balochistan,Khuzdar,LEG-797,2066,Available
Sindh,Larkana,URA-324,1179,Available
KPK,Kohat,HTX-663,4511,Available
KPK,Mardan,SDT-309,1301,Available
Punjab,Multan,IGP-154,2928,Available
Punjab,Lahore,ALM-536,1352,Available
Punjab,Gujranwala,ZTN-510,1968,Available
KPK,Mardan,DNB-635,3024,Available
Punjab,Lahore,BXV-996,1022,Available
KPK,Peshawar,BFS-545,3229,Available
KPK,Kohat,DCU-570,3354,Available
KPK,Peshawar,JCT-630,3520,Available
Punjab,Lahore,RUH-917,4437,Available
KPK,Swat,GGN-644,1117,Available
Punjab,Lahore,BGA-215,4490,Available
Balochistan,Quetta,DSF-106,1907,Available
Punjab,Rawalpindi,YLJ-135,1627,Available
Sindh,Mirpur Khas,QHG-932,2977,Available
Balochistan,Gwadar,ARN-650,3715,Available
Sindh,Larkana,FNL-759,3797,Available
Punjab,Rawalpindi,DPW-284,3112,Available
Sindh,Larkana,LCO-969,3796,Available
Balochistan,Turbat,IMP-757,3754,Available
Sindh,Larkana,YGA-467,1363,Available
Punjab,Multan,VFJ-569,2030,Available
Punjab,Lahore,ANY-897,2809,Available
Sindh,Larkana,GPX-911,4296,Available
Punjab,Lahore,OWX-452,2722,Available
Punjab,Rawalpindi,ZMZ-984,1609,Available
Balochistan,Gwadar,FNL-532,3188,Available
KPK,Abbottabad,CGO-833,3641,Available
KPK,Abbottabad,GJW-342,1189,Available
Balochistan,Sibi,YWB-112,4240,Available
KPK,Peshawar,IWR-564,1564,Available
Punjab,Rawalpindi,ROC-453,1966,Available
Sindh,Larkana,VEV-282,3321,Available
Punjab,Rawalpindi,PCN-679,3527,Available
Sindh,Karachi,ZSA-262,3615,Available
Sindh,Larkana,XGH-120,4802,Available
Sindh,Karachi,OOD-335,2432,Available
KPK,Swat,WME-170,3205,Available
Balochistan,Khuzdar,AUJ-590,3734,Available
Punjab,Gujranwala,GKX-943,2248,Available
Sindh,Mirpur Khas,KWI-313,3959,Available
Sindh,Mirpur Khas,FTC-536,1762,Available
KPK,Kohat,PRV-787,4697,Available
Punjab,Rawalpindi,ZQA-356,3770,Available
KPK,Mardan,QOK-766,3971,Available
KPK,Swat,DLV-716,2137,Available
Balochistan,Khuzdar,CQM-572,4823,Available
Punjab,Lahore,GRA-885,3394,Available
KPK,Peshawar,PIH-291,1473,Available
Balochistan,Turbat,WNJ-416,1848,Available
KPK,Peshawar,LZL-932,4914,Available
Punjab,Gujranwala,WXB-964,1524,Available
Balochistan,Quetta,PWF-451,1437,Available
Sindh,Sukkur,EOT-363,2743,Available
Punjab,Lahore,MUP-133,3666,Available
Punjab,Lahore,CML-704,2025,Available
Punjab,Gujranwala,HOT-414,1644,Available
Balochistan,Sibi,TXD-393,1402,Available
Punjab,Lahore,JRM-495,1306,Available
Balochistan,Gwadar,YJC-988,1847,Available
Sindh,Larkana,XIW-130,1090,Available
Sindh,Sukkur,JMP-494,4430,Available
Sindh,Larkana,NOJ-102,3230,Available
Punjab,Lahore,DDV-323,3784,Available
Balochistan,Gwadar,LXJ-206,1986,Available
Balochistan,Quetta,ZEJ-801,3568,Available
Sindh,Sukkur,MAQ-796,4443,Available
Sindh,Hyderabad,DAQ-809,2017,Available
KPK,Mardan,AWH-517,2924,Available
Punjab,Lahore,VYI-482,1208,Available
Punjab,Rawalpindi,NHV-575,4043,Available
KPK,Peshawar,DSX-323,1707,Available
Sindh,Karachi,ENR-500,3168,Available
Punjab,Rawalpindi,DJZ-387,3481,Available
Balochistan,Quetta,FOF-150,1932,Available
Sindh,Mirpur Khas,TYB-383,4755,Available
Balochistan,Turbat,MJO-884,4933,Available
Punjab,Lahore,MKU-688,4358,Available
KPK,Swat,SCQ-721,3612,Available
Punjab,Lahore,JRN-797,1363,Available
KPK,Abbottabad,AQQ-906,4605,Available
KPK,Peshawar,KDA-300,4345,Available
Sindh,Karachi,RWA-533,1595,Available
Punjab,Lahore,USX-482,2056,Available
Balochistan,Quetta,CLJ-244,4077,Available
Punjab,Rawalpindi,FAF-647,3800,Available
Balochistan,Gwadar,DLY-900,4292,Available
Punjab,Lahore,IZE-397,1914,Available
Sindh,Sukkur,IHG-130,3472,Available
Balochistan,Gwadar,FZU-590,1073,Available
Sindh,Karachi,FTY-472,4573,Available
Punjab,Rawalpindi,LEQ-869,4169,Available
Sindh,Mirpur Khas,RTD-492,3918,Available
Punjab,Lahore,HZB-745,1034,Available
Punjab,Gujranwala,GOK-664,4927,Available
Balochistan,Khuzdar,IRC-311,3730,Available
KPK,Kohat,CGE-125,2825,Available
Sindh,Sukkur,GCX-913,3896,Available
Sindh,Sukkur,XGI-454,1444,Available
Sindh,Karachi,EQA-390,3140,Available
Balochistan,Gwadar,ICL-370,1101,Available
Punjab,Lahore,YBO-138,1118,Available
Punjab,Lahore,VRA-748,1689,Available
Punjab,Rawalpindi,PBK-274,2650,Available
Balochistan,Quetta,AZQ-796,3607,Available
KPK,Mardan,ZCU-838,2274,Available
Punjab,Lahore,ROQ-897,4039,Available
Sindh,Larkana,SIO-862,2602,Available
Sindh,Karachi,HVB-777,3862,Available
Sindh,Larkana,IUT-865,1946,Available
KPK,Abbottabad,ODF-832,3137,Available
Sindh,Karachi,GDE-547,3840,Available
Punjab,Faisalabad,WUA-507,3198,Available
KPK,Kohat,PQQ-952,4158,Available
Sindh,Sukkur,PEH-741,4795,Available
Punjab,Lahore,GXP-565,4656,Available
Punjab,Lahore,XLT-216,3181,Available
Punjab,Rawalpindi,SUW-377,4175,Available
Balochistan,Khuzdar,TZM-926,4331,Available
Punjab,Lahore,KXB-691,1169,Available
Sindh,Karachi,AHW-294,2504,Available
Balochistan,Sibi,JUC-336,4370,Available
Punjab,Rawalpindi,KZE-785,3444,Available
Balochistan,Sibi,BVF-858,2747,Available
Sindh,Larkana,MPO-370,2852,Available
KPK,Peshawar,RYV-856,3952,Available
KPK,Kohat,PJZ-288,4790,Available
Punjab,Lahore,DZH-958,2649,Available
Sindh,Mirpur Khas,ADA-794,2019,Available
Sindh,Larkana,GRH-608,4057,Available
Punjab,Lahore,IAB-583,1625,Available
Balochistan,Gwadar,IJH-367,3913,Available
Punjab,Lahore,YXU-129,4842,Available
KPK,Mardan,WPI-445,1169,Available
Punjab,Lahore,CGN-254,2343,Available
KPK,Kohat,SYY-434,1287,Available
Punjab,Lahore,QAX-222,4958,Available
Punjab,Lahore,VFO-664,1101,Available
Balochistan,Turbat,POY-342,2968,Available
Punjab,Multan,HSK-703,4640,Available
KPK,Peshawar,XRI-180,2709,Available
Balochistan,Sibi,UDY-291,2891,Available
Punjab,Lahore,SXC-590,2384,Available
Punjab,Lahore,LZE-206,4614,Available
Balochistan,Khuzdar,RLQ-285,4867,Available
Sindh,Karachi,BBH-913,2867,Available
Punjab,Faisalabad,CWR-941,4765,Available
KPK,Abbottabad,TKU-688,4943,Available
Sindh,Karachi,WWW-988,2093,Available
Punjab,Multan,NJX-126,2178,Available
KPK,Abbottabad,WCJ-243,4978,Available
Balochistan,Gwadar,KME-809,4904,Available
Punjab,Multan,YQK-981,2095,Available
Sindh,Hyderabad,LGI-379,1892,Available
KPK,Peshawar,CZQ-401,2299,Available
Sindh,Sukkur,TIN-883,3288,Available
KPK,Peshawar,MNB-370,2753,Available
Punjab,Lahore,CDL-398,2803,Available
KPK,Swat,NGQ-188,4492,Available
Punjab,Lahore,UBY-365,1553,Available
KPK,Abbottabad,IDV-111,1216,Available
Punjab,Multan,VZF-456,1495,Available
Punjab,Faisalabad,MWN-159,2985,Available
Balochistan,Turbat,TTL-458,4235,Available
Sindh,Hyderabad,KXA-633,2765,Available
Sindh,Hyderabad,CFT-250,1818,Available
Punjab,Multan,NHE-946,3978,Available
Sindh,Karachi,PPL-196,3029,Available
Balochistan,Turbat,FWK-296,1945,Available
Punjab,Lahore,FHW-708,4176,Available
Punjab,Lahore,YZU-510,2303,Available
Punjab,Lahore,FMX-606,2452,Available
Balochistan,Sibi,NPN-821,1448,Available
Sindh,Sukkur,GZE-353,3172,Available
Balochistan,Sibi,WXZ-309,3589,Available
KPK,Mardan,TXM-938,1459,Available
Punjab,Lahore,JIH-362,3246,Available
Balochistan,Sibi,DGH-762,2999,Available
KPK,Swat,YNI-299,4319,Available
Punjab,Rawalpindi,UQA-984,3126,Available
Balochistan,Khuzdar,FPO-350,3488,Available
Balochistan,Gwadar,OZR-884,1346,Available
KPK,Peshawar,LXV-909,2896,Available
Punjab,Lahore,UIJ-473,1018,Available
Punjab,Lahore,VYT-597,2669,Available
KPK,Swat,LHE-149,2904,Available
Balochistan,Sibi,CJN-109,3327,Available
Punjab,Lahore,IZD-321,2270,Available
Punjab,Gujranwala,FBU-127,3106,Available
Balochistan,Quetta,WIH-169,2768,Available
Punjab,Lahore,TQF-604,3389,Available
Punjab,Lahore,CXL-743,4676,Available
KPK,Kohat,HSW-976,1379,Available
Balochistan,Quetta,TZK-587,1696,Available
Punjab,Faisalabad,EGE-128,1721,Available
Sindh,Sukkur,RWS-400,1979,Available
Balochistan,Gwadar,YAY-897,2259,Available
Sindh,Hyderabad,MWG-203,2599,Available
Balochistan,Quetta,GNU-656,4741,Available
Sindh,Sukkur,IVP-772,3881,Available
Punjab,Lahore,SVS-315,1003,Available
Punjab,Multan,VTX-150,1984,Available
KPK,Mardan,UMK-914,3417,Available
KPK,Kohat,ZQS-850,2772,Available
Balochistan,Gwadar,CVI-198,4071,Available
Balochistan,Sibi,MWC-800,1912,Available
Punjab,Multan,MXT-858,4806,Available
KPK,Mardan,DYU-713,1475,Available
KPK,Swat,FBN-450,3036,Available
Sindh,Karachi,RIQ-787,3475,Available
Balochistan,Gwadar,FAQ-141,1043,Available
Punjab,Lahore,IJF-246,3509,Available
Balochistan,Khuzdar,DNI-354,2384,Available
Punjab,Lahore,IYY-646,4508,Available
Sindh,Hyderabad,KSC-641,2109,Available
Sindh,Karachi,YPM-774,1380,Available
Punjab,Lahore,SPD-931,1674,Available
Balochistan,Sibi,PXQ-596,2509,Available
Balochistan,Sibi,ONM-302,2140,Available
KPK,Peshawar,XWC-916,3575,Available
Sindh,Karachi,PBB-525,4089,Available
Balochistan,Gwadar,MGG-658,4789,Available
Sindh,Sukkur,WHZ-334,4490,Available
KPK,Mardan,VFJ-879,4065,Available
Punjab,Rawalpindi,YLL-477,3998,Available
Punjab,Lahore,KKE-301,2209,Available
Punjab,Lahore,BHV-213,2797,Available
Punjab,Lahore,KTY-749,3589,Available
Sindh,Hyderabad,TMH-794,2317,Available
Sindh,Sukkur,CVF-935,3750,Available
Punjab,Lahore,OLQ-512,3115,Available
KPK,Peshawar,XTX-743,3915,Available
Balochistan,Sibi,DNC-138,3435,Available
Balochistan,Turbat,QUF-312,1150,Available
Punjab,Gujranwala,LHM-464,4482,Available
Sindh,Mirpur Khas,XWA-761,4339,Available
Sindh,Karachi,FYA-452,3275,Available
Punjab,Lahore,ASC-131,3529,Available
KPK,Peshawar,AIJ-620,2299,Available
Punjab,Lahore,OPJ-672,2575,Available
Balochistan,Turbat,KZY-775,3646,Available
Sindh,Sukkur,UBI-205,2651,Available
Punjab,Lahore,RRN-976,4553,Available
Punjab,Gujranwala,FUX-310,2098,Available
KPK,Kohat,KIE-476,4977,Available
KPK,Kohat,CMA-785,1056,Available
Balochistan,Khuzdar,TXP-875,3874,Available
Sindh,Hyderabad,CGN-215,1423,Available
Punjab,Lahore,TBL-302,3118,Available
Balochistan,Khuzdar,PFX-881,3208,Available
KPK,Abbottabad,GMQ-746,1279,Available
Sindh,Hyderabad,RYX-766,1471,Available
Punjab,Lahore,VSI-939,1217,Available
Balochistan,Quetta,BKC-322,3641,Available
Balochistan,Quetta,NKV-997,2343,Available
Punjab,Lahore,OMW-743,1418,Available
Sindh,Sukkur,ZMX-441,3005,Available
Punjab,Lahore,THS-813,2315,Available
KPK,Kohat,OLM-313,1296,Available
Punjab,Gujranwala,DAU-919,1095,Available
Balochistan,Khuzdar,CEB-692,2360,Available
Punjab,Lahore,AEG-155,3584,Available
Balochistan,Khuzdar,DYP-167,3672,Available
Sindh,Hyderabad,ZXW-261,3109,Available
Sindh,Sukkur,XBD-355,4145,Available
Sindh,Hyderabad,WFA-552,1152,Available
Balochistan,Khuzdar,TTE-502,4849,Available
Punjab,Lahore,KGE-108,4923,Available
Balochistan,Gwadar,JPG-104,4930,Available
Balochistan,Sibi,XKV-621,4511,Available
Punjab,Lahore,XBM-883,2890,Available
KPK,Swat,CSI-482,2223,Available
Balochistan,Gwadar,MSO-253,2841,Available
Sindh,Hyderabad,NLJ-330,3722,Available
Sindh,Sukkur,YGB-760,3474,Available
KPK,Peshawar,BMC-816,1466,Available
Sindh,Larkana,FTQ-513,4432,Available
Punjab,Rawalpindi,VBY-727,2620,Available
Punjab,Rawalpindi,GWG-705,2555,Available
Balochistan,Gwadar,ZBL-344,1408,Available
Sindh,Hyderabad,WSR-291,3201,Available
KPK,Kohat,IIZ-385,4729,Available
Punjab,Lahore,YZG-833,3033,Available
Sindh,Mirpur Khas,VIC-546,3220,Available
Sindh,Karachi,IJO-687,2201,Available
Balochistan,Sibi,REV-653,3798,Available
Punjab,Rawalpindi,PIF-172,2054,Available
Punjab,Lahore,SJX-924,1138,Available
Sindh,Larkana,YIM-539,4434,Available
Punjab,Lahore,LQF-787,4603,Available
Balochistan,Turbat,XYA-133,4605,Available
Punjab,Lahore,SPQ-840,4983,Available
Punjab,Multan,BHQ-252,3829,Available
Balochistan,Quetta,IOT-800,2386,Available
Balochistan,Sibi,KCD-582,3806,Available
Balochistan,Turbat,HQA-841,4303,Available
Balochistan,Quetta,QNQ-464,3809,Available
Balochistan,Sibi,VMG-320,2451,Available
Punjab,Multan,AUL-791,1124,Available
Sindh,Karachi,WOD-652,4816,Available
Balochistan,Gwadar,ZUG-690,3366,Available
Sindh,Hyderabad,SEH-141,3207,Available
KPK,Mardan,UUH-503,3511,Available
Sindh,Hyderabad,LJT-838,4043,Available
Punjab,Gujranwala,JXK-332,3449,Available
Sindh,Hyderabad,GSF-505,1622,Available
KPK,Kohat,TNN-241,3003,Available
KPK,Peshawar,HHX-118,1659,Available
Balochistan,Gwadar,SGF-572,3948,Available
KPK,Kohat,SSB-759,1405,Available
KPK,Kohat,SBY-732,4672,Available
Balochistan,Gwadar,BYC-244,2360,Available
Sindh,Sukkur,AGF-259,4578,Available
Balochistan,Quetta,KDW-988,1123,Available
Punjab,Rawalpindi,MGY-288,4628,Available
KPK,Kohat,GLE-719,2458,Available
Punjab,Lahore,ISC-613,1728,Available
Punjab,Lahore,KMJ-459,1371,Available
Punjab,Lahore,HTF-506,4117,Available
Punjab,Lahore,KRR-782,1998,Available
Balochistan,Gwadar,TMQ-423,1093,Available
Punjab,Lahore,GNE-304,3410,Available
Sindh,Karachi,QMV-144,2472,Available
KPK,Swat,YVB-162,3497,Available
Punjab,Multan,ZIP-415,3936,Available
Balochistan,Khuzdar,YXH-224,2908,Available
Punjab,Lahore,MMR-106,2364,Available
KPK,Peshawar,REZ-667,2264,Available
Punjab,Lahore,UFA-359,1437,Available
Sindh,Sukkur,YNU-160,3685,Available
Punjab,Rawalpindi,SFX-304,4805,Available
Punjab,Lahore,ZHZ-258,2384,Available
Sindh,Karachi,NNA-634,3705,Available
Punjab,Lahore,VHG-281,3608,Available
KPK,Mardan,SFV-638,2833,Available
Sindh,Sukkur,HGZ-857,2548,Available
Balochistan,Turbat,FVX-111,3533,Available
Punjab,Lahore,DNY-327,2691,Available
Balochistan,Sibi,DWV-261,2254,Available
KPK,Mardan,VGZ-236,1118,Available
Sindh,Larkana,FRG-469,2197,Available
Sindh,Sukkur,PBX-772,1969,Available
Punjab,Lahore,LUM-578,2822,Available
Punjab,Lahore,NDG-118,4702,Available
Punjab,Gujranwala,DBG-102,2951,Available
Punjab,Multan,CWO-546,2715,Available
Sindh,Larkana,MGH-912,2997,Available
Sindh,Sukkur,CDT-588,3853,Available
Balochistan,Khuzdar,UMN-292,2521,Available
KPK,Abbottabad,NWE-123,4583,Available
Punjab,Lahore,OZS-262,2655,Available
Balochistan,Sibi,UVS-810,4069,Available
Punjab,Lahore,NZU-774,3070,Available
Punjab,Lahore,JRU-538,2627,Available
Punjab,Lahore,MON-375,4757,Available
Balochistan,Khuzdar,BVN-683,4792,Available
Balochistan,Sibi,KBS-379,1937,Available
Punjab,Lahore,RGS-765,4343,Available
Balochistan,Gwadar,ISZ-921,4381,Available
Punjab,Gujranwala,IVV-631,1315,Available
Punjab,Lahore,VRR-296,4734,Available
Punjab,Rawalpindi,UWS-923,3289,Available
Punjab,Faisalabad,WOZ-144,1989,Available
Punjab,Multan,CEB-808,2871,Available
Punjab,Lahore,PRP-649,1331,Available
KPK,Peshawar,LPJ-338,2262,Available
Punjab,Lahore,XSW-563,4738,Available
Balochistan,Gwadar,LIJ-599,4821,Available
Sindh,Karachi,WJV-265,4622,Available
Punjab,Lahore,BTB-519,3283,Available
Sindh,Larkana,QZX-668,3056,Available
Sindh,Larkana,PDP-496,1116,Available
KPK,Swat,JAH-884,3196,Available
KPK,Abbottabad,XRQ-719,4289,Available
Sindh,Mirpur Khas,LOG-943,1108,Available
KPK,Swat,OJE-498,3647,Available
Balochistan,Gwadar,TQY-983,4028,Available
Punjab,Lahore,PDK-345,2305,Available
Punjab,Lahore,IVZ-561,2705,Available
KPK,Abbottabad,RQW-967,3868,Available
Punjab,Gujranwala,PGL-117,2444,Available
Sindh,Sukkur,JYV-310,2843,Available
Punjab,Lahore,KCU-346,4809,Available
KPK,Mardan,EAG-492,1530,Available
Balochistan,Quetta,TJW-313,2809,Available
Punjab,Lahore,WTA-434,2176,Available
Balochistan,Khuzdar,LNP-705,1954,Available
Sindh,Sukkur,JSO-896,2198,Available
Sindh,Sukkur,WHC-433,2956,Available
Punjab,Lahore,BIR-495,1534,Available
KPK,Kohat,ZCA-737,2143,Available
Balochistan,Sibi,MOB-857,2407,Available
Sindh,Larkana,YAB-673,3737,Available
Balochistan,Turbat,DJQ-393,2372,Available
Punjab,Lahore,TMR-857,1916,Available
KPK,Swat,XFS-408,1542,Available
Punjab,Faisalabad,ITM-154,4000,Available
Balochistan,Turbat,QPZ-206,3096,Available
KPK,Kohat,NLE-409,3461,Available
Punjab,Lahore,TYX-529,1794,Available
Sindh,Hyderabad,EXM-736,1805,Available
Balochistan,Turbat,OJV-520,4117,Available
Punjab,Lahore,VMN-899,2969,Available
KPK,Kohat,NYT-634,3241,Available
Sindh,Karachi,HRX-238,1674,Available
Balochistan,Quetta,UUC-384,2659,Available
Punjab,Lahore,HDX-580,3047,Available
Balochistan,Gwadar,OBS-453,2095,Available
Punjab,Gujranwala,FKW-201,3204,Available
KPK,Swat,SYQ-152,1482,Available
Balochistan,Turbat,HEC-602,4087,Available
Sindh,Karachi,QEE-691,3866,Available
KPK,Peshawar,VSV-910,1050,Available
KPK,Kohat,CZJ-376,3000,Available
KPK,Swat,QIG-220,4473,Available
